country,deleted,description,effective_date,end_date,form_name_classification,legacy_return_name,major,minor,preview_image,purpose,region,revision,scope_level_guess,status,tax_form_code,tax_form_name
US,False,Declaración de la Aportación Ciudadana sobre las Ventas,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRQUEBRADILLAS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRQUEBRADILLAS,PR Quebradillas
US,False,Declaración de la Aportación Ciudadana sobre las Ventas,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRRINCON,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRRINCON,PR Rincon
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRRIOGRANDE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRRIOGRANDE,PR Rio Grande
US,False,Declaración de la Aportación Ciudadana sobre las Ventas,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRSABANAGRANDE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRSABANAGRANDE,PR Sabana Grande
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRSALINAS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRSALINAS,PR Salinas
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRSANGERMAN,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRSANGERMAN,PR San German
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRSANJUAN,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRSANJUAN,PR San Juan
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRSANLORENZO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRSANLORENZO,PR San Lorenzo
US,False,Declaración de la Aportación Ciudadana sobre las Ventas,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRSANSEBASTIAN,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRSANSEBASTIAN,PR San Sebastian
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRSANTAISABEL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRSANTAISABEL,PR Santa Isabel
US,False,Declaración de la Aportación Ciudadana sobre las Ventas,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRTOAALTA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRTOAALTA,PR Toa Alta
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRTOABAJA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRTOABAJA,PR Toa Baja
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRTRUJILLOALTO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRTRUJILLOALTO,PR Trujillo Alto
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRUTUADO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRUTUADO,PR Utuado
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRVEGAALTA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRVEGAALTA,PR Vega Alta
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRVEGABAJA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRVEGABAJA,PR Vega Baja
US,False,Declaración de la Aportación Ciudadana sobre las Ventas,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRVIEQUES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRVIEQUES,PR Vieques
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRVILLALBA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRVILLALBA,PR Villalba
US,False,Declaración de la Aportación Ciudadana sobre las Ventas,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRYABUCOA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRYABUCOA,PR Yabucoa
US,False,Declaration for the Municipal Citizen Contribution on Retail Sales,2017-06-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,PRYAUCO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6aa84c6e-0319-4f68-99dc-098e5d8f292e.png,,PR,6,likely_state_or_province_level,PRODUCTION,USPRYAUCO,PR Yauco
US,False,SST Electronic Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,RISER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,,RI,157,likely_state_or_province_level,PRODUCTION,USRISER,RI SER
US,False,Sales and Use Tax Return,2025-10-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,RISTR,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0da52940-af6b-4b89-82d7-182bd3af3fa2.png,,RI,22,likely_state_or_province_level,PRODUCTION,USRISTR,RI STR
US,False,Sales and Use Tax Return - Annual Reconciliation,2022-01-01T00:00:00,2022-12-31T00:00:00,likely_official_or_near_official,RIT204AR,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/57a556f2-d62a-4333-821e-7859ae5c6d84.png,,RI,39,likely_state_or_province_level,PRODUCTION,USRIT204AR,RI T204R Annual
US,False,Sales & Use Tax Return Monthly,2021-05-01T00:00:00,2022-12-31T00:00:00,likely_official_or_near_official,RIT204M,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c770125d-edc5-4589-9edf-6ff43117a082.png,,RI,24,likely_state_or_province_level,PRODUCTION,USRIT204M,RI T204M
US,False,Sales & Use Tax Return Quarterly,2021-04-01T00:00:00,2022-12-31T00:00:00,likely_official_or_near_official,RIT204Q,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/bad88b86-6253-493b-be91-2c9c95b81baf.png,,RI,12,likely_state_or_province_level,PRODUCTION,USRIT204Q,RI T204Q
US,False,Consumer's Use Tax Return,2023-02-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,RIT205,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6c5ef769-2c41-4a71-8440-1613b39a8fd0.png,,RI,5,likely_state_or_province_level,PRODUCTION,USRIT205,RIT205
US,False,State Sales and Use Tax Return,2025-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,SCST3,2,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9d51b237-186f-41a2-8114-9adfad060d0a.png,,SC,258,likely_state_or_province_level,PRODUCTION,USSCST3,SC ST3
US,False,State Sales and Use Tax Return,2025-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,SCST3OUTLET,2,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9d51b237-186f-41a2-8114-9adfad060d0a.png,,SC,258,likely_state_or_province_level,PRODUCTION,USSCST3OUTLET,SC ST3 Outlet
US,False,Contractors' Excise Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,SDCET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/15102cbd-aa3d-4b48-a496-a6747459220c.png,,SD,21,likely_state_or_province_level,PRODUCTION,USSDCET,SD CET
US,False,Sales and Use Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,SDRV11STRTNMTS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/07154834-39cc-4c5b-8126-b6fe70b0616e.png,,SD,175,likely_state_or_province_level,PRODUCTION,USSDRV11STRTNMTS,SD 2032
US,False,SST Electronic Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,SDSER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,,SD,157,likely_state_or_province_level,PRODUCTION,USSDSER,SD SER
US,False,SST Electronic Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,TNSER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,,TN,157,likely_state_or_province_level,PRODUCTION,USTNSER,TN SER
US,False,State and Local Sales and Use Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,TNSLS450,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7e6e23af-7817-479d-b1ee-16526e1955be.png,,TN,462,likely_state_or_province_level,PRODUCTION,USTNSLS450,TN SLS 450
US,False,Department of Revenue State and Local Sales and Use Tax Return - For Outlets,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,TNSLS450CS,3,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/af9fd87f-3227-49f9-84dd-d6c2e3514286.png,,TN,210,likely_state_or_province_level,PRODUCTION,USTNSLS450CS,TN SLS 450 CS
US,False,Texas Sales and Use Tax Return for Outlet Reporting,2025-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,TX011140111501116,2,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2e1a09d6-65fd-4776-9899-be4d044bdc90.png,,TX,163,likely_state_or_province_level,PRODUCTION,USTX011140111501116,TX 01114 01115 01116 (Outlets)
US,False,Texas Sales and Use Tax Return,2025-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,TX0111401116,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/fabb6d40-c38e-48be-a69b-bdee35577994.png,,TX,203,likely_state_or_province_level,PRODUCTION,USTX0111401116,TX 01114 01116 (State Return)
US,False,Texas Consumers Use Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,TX0111901116,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e96318c5-100a-4f61-bbdc-6b10490215e4.png,,TX,19,likely_state_or_province_level,PRODUCTION,USTX0111901116,TX 01119 01116
US,False,Texas Sales and Use Tax Return Prepayment,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,TXPREPAY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f532618c-2009-436b-95f1-92a68657b61e.png,,TX,10,likely_state_or_province_level,PRODUCTION,USTXPREPAY,TX Monthly PrePayment
US,False,Master Form for SST,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,SSTMASTER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,,US,157,unclear,PRODUCTION,SSTMASTER,Master Form for SST
US,False,SST Electronic Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,UTSER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,,UT,157,likely_state_or_province_level,PRODUCTION,USUTSER,UT SER
US,False,Sales and Use Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,UTTC62MULTILOCATION,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0ced90f7-0bff-4b50-bcf4-4948135928d8.png,,UT,209,likely_state_or_province_level,PRODUCTION,USUTTC62MULTILOCATION,UT TC62 Multi Location
US,False,Sales and Use Tax Return - Single Place of Business,2019-05-01T00:00:00,2024-12-31T00:00:00,likely_official_or_near_official,UTTC62SINGLELOCATION,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ca5f9d24-2bc8-4101-b8a6-8db908d62df6.png,,UT,17,likely_state_or_province_level,PRODUCTION,USUTTC62SINGLELOCATION,UT TC62 Single Location
US,False,Vehicle Rental Tax Return,2022-07-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,VAMVR420,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/46255c60-d6fc-4f61-8a96-bf20f0335cfa.png,,VA,9,likely_state_or_province_level,PRODUCTION,USVAMVR420,VA Motor Vehicle Rental Tax
US,False,Community Development Authority,2011-12-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,VAPENINSULATOWNCENTERCDA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e532876c-3385-4d10-b422-c89855adf568.png,,VA,1,likely_local,PRODUCTION,USVAPENINSULATOWNCENTERCDA,VA Peninsula Town Center CDA
US,False,Accelerated Payment Voucher,2016-10-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,VAPREPAY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/711e51bc-de38-410c-b5f5-7e513b109e9a.png,,VA,2,likely_state_or_province_level,PRODUCTION,USVAPREPAY,VA Accelerated Sales and Use Tax Payment
US,False,Consumer's Use Tax Return,2025-04-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,VAST1CU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/185d8406-cac2-4c86-b46d-b1751ace7537.png,,VA,7,likely_state_or_province_level,PRODUCTION,USVAST1CU,VA ST1 Consumer Use
US,False,Virginia Retail Sales and Use Tax Return,2025-04-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,VAST1SALES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/54c71a18-5a7d-4ba6-ae4c-6dbe2303d10a.png,,VA,27,likely_state_or_province_level,PRODUCTION,USVAST1SALES,VA ST1 Sales
US,False,Virginia Out-of-State Dealer's Sales and Use Tax Return,2025-04-01T00:00:00,9999-12-31T00:00:00,likely_normalized_form_label,VAST1SU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e027884e-1945-4a73-aa1a-c17c9e1a6e97.png,,VA,31,likely_state_or_province_level,PRODUCTION,USVAST1SU,VA ST1 Sellers Use
US,False,Consumer's Use Tax Return,2023-07-01T00:00:00,2025-03-31T00:00:00,likely_official_or_near_official,VAST7,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ea73481b-fbfe-4955-9a60-0ba391b13953.png,,VA,49,likely_state_or_province_level,PRODUCTION,USVAST7,VA ST7
US,False,Virginia Out-of-State Dealer's Sales and Use Tax Return,2023-07-01T00:00:00,2025-03-31T00:00:00,likely_official_or_near_official,VAST8,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/760db3dd-329f-4753-862b-a524aa31b68d.png,,VA,168,likely_state_or_province_level,PRODUCTION,USVAST8,VA ST8
US,False,Virginia Retail Sales and Use Tax Return,2023-07-01T00:00:00,2025-03-31T00:00:00,likely_official_or_near_official,VAST9,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/301fa87b-c6e5-4405-ba65-be37849381e0.png,,VA,127,likely_state_or_province_level,PRODUCTION,USVAST9,VA ST9
US,False,Virginia Watercraft Sales And Use Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,USVAWCT2,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f54a3a5c-e738-4cdf-b082-f2c0b9d82165.png,,VA,3,likely_state_or_province_level,PRODUCTION,USVAWCT2,VA Watercraft Sales And Use Tax
US,False,Gross Receipts Monthly Tax  Return FORM 720-B,2012-03-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,VIVIRGINISLANDSMONTHLY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3a6b3d53-29ff-454c-9b59-6af44e8f8878.png,,VI,0,likely_state_or_province_level,PRODUCTION,USVIVIRGINISLANDSMONTHLY,Gross Receipts Monthly Tax Return
US,False,SST Electronic Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,VTSER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,,VT,157,likely_state_or_province_level,PRODUCTION,USVTSER,VT SER
US,False,Sales and Use Tax Return,2025-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,VTSU451,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ddf89c7c-ac8a-4b48-aea1-b29fdb195db4.png,,VT,87,likely_state_or_province_level,PRODUCTION,USVTSU451,VT SU451
US,False,Vermont State Sales and Use Tax Return for Multiple Locations,2025-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,VTSU451OUTLET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c10c8632-b3ea-4000-a445-ee9c09af2f61.png,,VT,46,likely_state_or_province_level,PRODUCTION,USVTSU451OUTLET,VT SU451 Multiple Locations
US,False,Business and Occupation Tax Return,2022-08-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WAABERDEENBOQ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/93a60f09-cbdf-4c0c-aeab-f75c2c53d06d.png,,WA,14,likely_state_or_province_level,PRODUCTION,USWAABERDEENBOQ,WA Aberdeen BO Quarterly
US,False,Business and Occupation Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WAALGONABO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c82f58eb-750e-4aa6-a94a-7a61235090af.png,,WA,7,likely_state_or_province_level,PRODUCTION,USWAALGONABO,WA Algona
US,False,Annual Business and Occupation Tax Return,2018-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WABAINBRIDGEISLANDBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8d071181-dcd5-4a14-8a4e-2470837743f7.png,,WA,13,likely_state_or_province_level,PRODUCTION,USWABAINBRIDGEISLANDBO,WA Bainbridge Island BO
US,False,Business and Occupation Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WABELLEVUEBOA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/aae8242d-a8e1-4776-b1be-60eef01e51f8.png,,WA,58,likely_state_or_province_level,PRODUCTION,USWABELLEVUEBOA,WA Bellevue BO Annual
US,False,Business and Occupation Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WABELLEVUEBOQ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/17f0bae2-130f-452b-8fcf-6f3707bd78fd.png,,WA,62,likely_state_or_province_level,PRODUCTION,USWABELLEVUEBOQ,WA Bellevue Business and Occupation Quarterly
US,False,Business and Occupation Tax Return,2021-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WABELLINGHAMBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/71f6c2f7-cc9a-4fb9-ba63-bd900704a87c.png,,WA,18,likely_state_or_province_level,PRODUCTION,USWABELLINGHAMBO,WA Bellingham BO
US,False,Quarterly Business & Occupation Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,USWABLAINEBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8fde3b50-841e-48b8-9778-5fe1f50d6bb2.png,,WA,10,likely_state_or_province_level,PRODUCTION,USWABLAINEBO,WA Blaine
US,False,Monthly excise tax form for companies participating in Streamlined Sales Tax only,2026-02-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WABOCOMBINED,2,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ecae5433-efcd-4372-a6d5-86f303a2245e.png,,WA,299,likely_state_or_province_level,PRODUCTION,USWABOCOMBINED,WA BO Combined Excise Tax
US,False,2008 Quarterly Business and Occupation T,2024-02-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,WABREMERTONBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1f750f39-c2c8-4435-9964-54e9b7342998.png,,WA,41,likely_state_or_province_level,PRODUCTION,USWABREMERTONBO,WA Bremerton
US,False,Business and Occupation Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WABURIENBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/688ba228-b208-404d-8afc-74433ca6b50f.png,,WA,42,likely_state_or_province_level,PRODUCTION,USWABURIENBO,WA Burien BO
US,False,Business and Occupation Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WABURLINGTONBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/33d0a441-d82a-48dc-8fb9-516ab41b5393.png,,WA,8,likely_state_or_province_level,PRODUCTION,USWABURLINGTONBO,WA Burlington
US,False,Business and Occupation Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WACOSMOPOLISBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5a9c3270-8f82-46e6-90c4-a4cc943b31cc.png,,WA,13,likely_state_or_province_level,PRODUCTION,USWACOSMOPOLISBO,WA Cosmopolis
US,False,Business and Occupation Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WACOVINGTONBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/76f7e1f8-e206-40c3-afa9-df0be26be383.png,,WA,11,likely_state_or_province_level,PRODUCTION,USWACOVINGTONBO,WA Covington BO
US,False,Business and Occupation Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WADARRINGTONBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/fe155039-cacc-417a-afb9-659969408e0f.png,,WA,2,likely_state_or_province_level,PRODUCTION,USWADARRINGTONBO,WA Darrington
US,False,Business and Occupation Tax Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,WADESMOINESBO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/588e37fa-4eec-46a8-b9aa-1c1587c2b6f0.png,,WA,4,likely_state_or_province_level,PRODUCTION,USWADESMOINESBO,WA Des Moines BO
