city_name,code_join_key,country,county_fips,county_join_key,county_name,effective_date,end_date,is_acm,is_local_admin,is_sst,jurisdiction_code,jurisdiction_id,jurisdiction_type,name,name_join_key,place_fips,place_join_key,region,short_name,state_fips,state_join_key,tax_authority_type_id
,US|WI|Special|NUFI0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUFI0,2001078707,Special,LEEDS,US|WI|Special|LEEDS,,,WI,LEEDS,55,US-WI-55,
,US|WI|Special|NUFJ0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUFJ0,2001078708,Special,LEMONWEIR,US|WI|Special|LEMONWEIR,,,WI,LEMONWEIR,55,US-WI-55,
,US|WI|Special|NUFK0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUFK0,2001078709,Special,LENA,US|WI|Special|LENA,,,WI,LENA,55,US-WI-55,
,US|WI|Special|NUFL0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUFL0,2001078710,Special,LENROOT,US|WI|Special|LENROOT,,,WI,LENROOT,55,US-WI-55,
,US|WI|Special|NUFW0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUFW0,2001078711,Special,LEOLA,US|WI|Special|LEOLA,,,WI,LEOLA,55,US-WI-55,
,US|WI|Special|NUFX0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUFX0,2001078712,Special,LEROY,US|WI|Special|LEROY,,,WI,LEROY,55,US-WI-55,
,US|WI|Special|NUGA0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUGA0,2001078713,Special,LESSOR,US|WI|Special|LESSOR,,,WI,LESSOR,55,US-WI-55,
,US|WI|Special|NUGD0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUGD0,2001078714,Special,LEVIS,US|WI|Special|LEVIS,,,WI,LEVIS,55,US-WI-55,
,US|WI|Special|NUGG0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUGG0,2001078715,Special,LEWISTON,US|WI|Special|LEWISTON,,,WI,LEWISTON,55,US-WI-55,
,US|MI|Special|NUGL0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUGL0,2001078716,Special,DETROIT METRO CVB,US|MI|Special|DETROIT METRO CVB,,,MI,DETROIT METRO CVB,26,US-MI-26,
,US|WI|Special|NUJT0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUJT0,2001078717,Special,LIBERTY GROVE,US|WI|Special|LIBERTY GROVE,,,WI,LIBERTY GROVE,55,US-WI-55,
,US|TN|Special|97303,US,,,,1900-01-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,True,97303,4797303,Special,OAK RIDGE(ROANE),US|TN|Special|OAK RIDGE(ROANE),,,TN,SPECIAL TAX DISTRICT,47,US-TN-47,63
,US|MI|Special|NUKB0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKB0,2001078718,Special,UPPER PENINSULA TRAVEL AND RECREATION AREA,US|MI|Special|UPPER PENINSULA TRAVEL AND RECREATION AREA,,,MI,UPPER PENINSULA TRAVEL AN,26,US-MI-26,
,US|TN|Special|97304,US,,,,1900-01-01T00:00:00Z,9999-12-31T00:00:00Z,False,False,True,97304,4797304,Special,OLIVER SPRINGS(ROANE),US|TN|Special|OLIVER SPRINGS(ROANE),,,TN,SPECIAL TAX DISTRICT,47,US-TN-47,63
,US|WI|Special|NUKC0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKC0,2001078719,Special,LIND,US|WI|Special|LIND,,,WI,LIND,55,US-WI-55,
,US|WI|Special|NUKD0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKD0,2001078720,Special,LINDEN,US|WI|Special|LINDEN,,,WI,LINDEN,55,US-WI-55,
,US|WI|Special|NUKE0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKE0,2001078721,Special,LINDINA,US|WI|Special|LINDINA,,,WI,LINDINA,55,US-WI-55,
,US|WI|Special|NUKF0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKF0,2001078722,Special,LINN,US|WI|Special|LINN,,,WI,LINN,55,US-WI-55,
,US|WI|Special|NUKG0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKG0,2001078723,Special,LINWOOD,US|WI|Special|LINWOOD,,,WI,LINWOOD,55,US-WI-55,
,US|WI|Special|NUKH0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKH0,2001078724,Special,LITTLE BLACK,US|WI|Special|LITTLE BLACK,,,WI,LITTLE BLACK,55,US-WI-55,
,US|MI|Special|STJ1174,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,STJ1174,2001078725,Special,OSCODA AREA CVB,US|MI|Special|OSCODA AREA CVB,,,MI,OSCODA AREA CVB,26,US-MI-26,
,US|MI|Special|NUKL0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKL0,2001078726,Special,PETOSKEY AREA CVB,US|MI|Special|PETOSKEY AREA CVB,,,MI,PETOSKEY AREA CVB,26,US-MI-26,
,US|MI|Special|NUKT0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKT0,2001078727,Special,CADILLAC AREA CVB,US|MI|Special|CADILLAC AREA CVB,,,MI,CADILLAC AREA CVB,26,US-MI-26,
,US|MI|Special|STJ1177,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,STJ1177,2001078728,Special,CHARLEVOIX AREA CVB,US|MI|Special|CHARLEVOIX AREA CVB,,,MI,CHARLEVOIX AREA CVB,26,US-MI-26,
,US|WI|Special|NUKY0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKY0,2001078729,Special,LITTLE FALLS,US|WI|Special|LITTLE FALLS,,,WI,LITTLE FALLS,55,US-WI-55,
,US|WI|Special|NUKZ0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUKZ0,2001078730,Special,LITTLE GRANT,US|WI|Special|LITTLE GRANT,,,WI,LITTLE GRANT,55,US-WI-55,
,US|WI|Special|NULA0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULA0,2001078731,Special,LITTLE RICE,US|WI|Special|LITTLE RICE,,,WI,LITTLE RICE,55,US-WI-55,
,US|WI|Special|NULB0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULB0,2001078732,Special,LITTLE RIVER,US|WI|Special|LITTLE RIVER,,,WI,LITTLE RIVER,55,US-WI-55,
,US|WI|Special|NULC0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULC0,2001078733,Special,LITTLE SUAMICO,US|WI|Special|LITTLE SUAMICO,,,WI,LITTLE SUAMICO,55,US-WI-55,
,US|WI|Special|NULD0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULD0,2001078734,Special,LITTLE WOLF,US|WI|Special|LITTLE WOLF,,,WI,LITTLE WOLF,55,US-WI-55,
,US|WI|Special|NULE0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULE0,2001078735,Special,LODI,US|WI|Special|LODI,,,WI,LODI,55,US-WI-55,
,US|WI|Special|NULF0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULF0,2001078736,Special,LOMIRA,US|WI|Special|LOMIRA,,,WI,LOMIRA,55,US-WI-55,
,US|WI|Special|NULG0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULG0,2001078737,Special,LONGWOOD,US|WI|Special|LONGWOOD,,,WI,LONGWOOD,55,US-WI-55,
,US|WI|Special|NULH0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULH0,2001078738,Special,LORAIN,US|WI|Special|LORAIN,,,WI,LORAIN,55,US-WI-55,
,US|WI|Special|NULI0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULI0,2001078739,Special,LOWELL,US|WI|Special|LOWELL,,,WI,LOWELL,55,US-WI-55,
,US|WI|Special|NULK0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULK0,2001078741,Special,LOWVILLE,US|WI|Special|LOWVILLE,,,WI,LOWVILLE,55,US-WI-55,
,US|WI|Special|NULL0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULL0,2001078742,Special,LOYAL,US|WI|Special|LOYAL,,,WI,LOYAL,55,US-WI-55,
,US|WI|Special|NULN0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULN0,2001078743,Special,LUCAS,US|WI|Special|LUCAS,,,WI,LUCAS,55,US-WI-55,
,US|WI|Special|NULO0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULO0,2001078744,Special,LUCK,US|WI|Special|LUCK,,,WI,LUCK,55,US-WI-55,
,US|WI|Special|NULP0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULP0,2001078745,Special,LUDINGTON,US|WI|Special|LUDINGTON,,,WI,LUDINGTON,55,US-WI-55,
,US|WI|Special|NULQ0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULQ0,2001078746,Special,LUXEMBURG,US|WI|Special|LUXEMBURG,,,WI,LUXEMBURG,55,US-WI-55,
,US|WI|Special|NULR0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULR0,2001078747,Special,LYNN,US|WI|Special|LYNN,,,WI,LYNN,55,US-WI-55,
,US|WI|Special|NULS0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULS0,2001078748,Special,LYNNE,US|WI|Special|LYNNE,,,WI,LYNNE,55,US-WI-55,
,US|WI|Special|NULV0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULV0,2001078750,Special,LYONS,US|WI|Special|LYONS,,,WI,LYONS,55,US-WI-55,
,US|WI|Special|NULY0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULY0,2001078752,Special,MACKFORD,US|WI|Special|MACKFORD,,,WI,MACKFORD,55,US-WI-55,
,US|NH|Special|NULZ0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NULZ0,2001078753,Special,NOTTINGHAM,US|NH|Special|NOTTINGHAM,,,NH,NOTTINGHAM,33,US-NH-33,
,US|WI|Special|NUMA0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMA0,2001078754,Special,MADGE,US|WI|Special|MADGE,,,WI,MADGE,55,US-WI-55,
,US|NH|Special|NUMC0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMC0,2001078755,Special,PLAISTOW,US|NH|Special|PLAISTOW,,,NH,PLAISTOW,33,US-NH-33,
,US|NH|Special|NUMG0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMG0,2001078757,Special,RAYMOND,US|NH|Special|RAYMOND,,,NH,RAYMOND,33,US-NH-33,
,US|NH|Special|NUMI0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMI0,2001078758,Special,RYE,US|NH|Special|RYE,,,NH,RYE,33,US-NH-33,
,US|NH|Special|NUMK0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMK0,2001078759,Special,SALEM,US|NH|Special|SALEM,,,NH,SALEM,33,US-NH-33,
,US|NH|Special|NUMM0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMM0,2001078760,Special,SANDOWN,US|NH|Special|SANDOWN,,,NH,SANDOWN,33,US-NH-33,
,US|NH|Special|NUMP0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMP0,2001078761,Special,SEABROOK,US|NH|Special|SEABROOK,,,NH,SEABROOK,33,US-NH-33,
,US|NH|Special|NUMS0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMS0,2001078762,Special,SOUTH HAMPTON,US|NH|Special|SOUTH HAMPTON,,,NH,SOUTH HAMPTON,33,US-NH-33,
,US|NH|Special|NUMU0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMU0,2001078763,Special,STRATHAM,US|NH|Special|STRATHAM,,,NH,STRATHAM,33,US-NH-33,
,US|WI|Special|NUMW0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMW0,2001078764,Special,MADISON,US|WI|Special|MADISON,,,WI,MADISON,55,US-WI-55,
,US|WI|Special|NUMY0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMY0,2001078765,Special,MAGNOLIA,US|WI|Special|MAGNOLIA,,,WI,MAGNOLIA,55,US-WI-55,
,US|WI|Special|NUMZ0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUMZ0,2001078766,Special,MAIDEN ROCK,US|WI|Special|MAIDEN ROCK,,,WI,MAIDEN ROCK,55,US-WI-55,
,US|WI|Special|NUNA0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNA0,2001078767,Special,MAINE,US|WI|Special|MAINE,,,WI,MAINE,55,US-WI-55,
,US|WI|Special|NUNC0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNC0,2001078768,Special,MANITOWISH WATERS,US|WI|Special|MANITOWISH WATERS,,,WI,MANITOWISH WATERS,55,US-WI-55,
,US|WI|Special|NUNE0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNE0,2001078769,Special,MANITOWOC,US|WI|Special|MANITOWOC,,,WI,MANITOWOC,55,US-WI-55,
,US|NH|Special|NUNF0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNF0,2001078770,Special,WINDHAM,US|NH|Special|WINDHAM,,,NH,WINDHAM,33,US-NH-33,
,US|WI|Special|NUNH0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNH0,2001078771,Special,MANITOWOC RAPIDS,US|WI|Special|MANITOWOC RAPIDS,,,WI,MANITOWOC RAPIDS,55,US-WI-55,
,US|NH|Special|NUNI0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNI0,2001078772,Special,FARMINGTON,US|NH|Special|FARMINGTON,,,NH,FARMINGTON,33,US-NH-33,
,US|NH|Special|NUNK0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNK0,2001078773,Special,LEE,US|NH|Special|LEE,,,NH,LEE,33,US-NH-33,
,US|NH|Special|NUNM0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNM0,2001078774,Special,MADBURY,US|NH|Special|MADBURY,,,NH,MADBURY,33,US-NH-33,
,US|NH|Special|NUNO0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNO0,2001078775,Special,MIDDLETON,US|NH|Special|MIDDLETON,,,NH,MIDDLETON,33,US-NH-33,
,US|NH|Special|NUNQ0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNQ0,2001078776,Special,MILTON,US|NH|Special|MILTON,,,NH,MILTON,33,US-NH-33,
,US|WI|Special|NUNR0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNR0,2001078777,Special,MAPLE,US|WI|Special|MAPLE,,,WI,MAPLE,55,US-WI-55,
,US|NH|Special|NUNT0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNT0,2001078778,Special,NEW DURHAM,US|NH|Special|NEW DURHAM,,,NH,NEW DURHAM,33,US-NH-33,
,US|WI|Special|NUNU0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNU0,2001078779,Special,MAPLE CREEK,US|WI|Special|MAPLE CREEK,,,WI,MAPLE CREEK,55,US-WI-55,
,US|NH|Special|NUNY0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUNY0,2001078781,Special,ROLLINSFORD,US|NH|Special|ROLLINSFORD,,,NH,ROLLINSFORD,33,US-NH-33,
,US|NH|Special|NUOC0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOC0,2001078783,Special,STRAFFORD,US|NH|Special|STRAFFORD,,,NH,STRAFFORD,33,US-NH-33,
,US|WI|Special|NUOE0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOE0,2001078784,Special,MAPLE PLAIN,US|WI|Special|MAPLE PLAIN,,,WI,MAPLE PLAIN,55,US-WI-55,
,US|WI|Special|NUOF0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOF0,2001078785,Special,MAPLE VALLEY,US|WI|Special|MAPLE VALLEY,,,WI,MAPLE VALLEY,55,US-WI-55,
,US|WI|Special|NUOG0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOG0,2001078786,Special,MAPLEHURST,US|WI|Special|MAPLEHURST,,,WI,MAPLEHURST,55,US-WI-55,
,US|WI|Special|NUOH0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOH0,2001078787,Special,MARATHON,US|WI|Special|MARATHON,,,WI,MARATHON,55,US-WI-55,
,US|WI|Special|NUOI0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOI0,2001078788,Special,MARCELLON,US|WI|Special|MARCELLON,,,WI,MARCELLON,55,US-WI-55,
,US|WI|Special|NUOJ0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOJ0,2001078789,Special,MARENGO,US|WI|Special|MARENGO,,,WI,MARENGO,55,US-WI-55,
,US|WI|Special|NUOK0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOK0,2001078790,Special,MARIETTA,US|WI|Special|MARIETTA,,,WI,MARIETTA,55,US-WI-55,
,US|WI|Special|NUOL0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOL0,2001078791,Special,MARQUETTE,US|WI|Special|MARQUETTE,,,WI,MARQUETTE,55,US-WI-55,
,US|WI|Special|NUOM0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOM0,2001078792,Special,MARTELL,US|WI|Special|MARTELL,,,WI,MARTELL,55,US-WI-55,
,US|WI|Special|NUON0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUON0,2001078793,Special,MASON,US|WI|Special|MASON,,,WI,MASON,55,US-WI-55,
,US|WI|Special|NUOO0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOO0,2001078794,Special,MATTESON,US|WI|Special|MATTESON,,,WI,MATTESON,55,US-WI-55,
,US|WI|Special|NUOP0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOP0,2001078795,Special,MAXVILLE,US|WI|Special|MAXVILLE,,,WI,MAXVILLE,55,US-WI-55,
,US|WI|Special|NUOQ0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOQ0,2001078796,Special,MAYVILLE,US|WI|Special|MAYVILLE,,,WI,MAYVILLE,55,US-WI-55,
,US|WI|Special|NUOR0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOR0,2001078797,Special,MAZOMANIE,US|WI|Special|MAZOMANIE,,,WI,MAZOMANIE,55,US-WI-55,
,US|WI|Special|NUOS0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOS0,2001078798,Special,MCMILLAN,US|WI|Special|MCMILLAN,,,WI,MCMILLAN,55,US-WI-55,
,US|WI|Special|NUOT0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOT0,2001078799,Special,MEAD,US|WI|Special|MEAD,,,WI,MEAD,55,US-WI-55,
,US|WI|Special|NUOU0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOU0,2001078800,Special,MEADOWBROOK,US|WI|Special|MEADOWBROOK,,,WI,MEADOWBROOK,55,US-WI-55,
,US|WI|Special|NUOV0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOV0,2001078801,Special,MECAN,US|WI|Special|MECAN,,,WI,MECAN,55,US-WI-55,
,US|WI|Special|NUOW0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOW0,2001078802,Special,MEDARY,US|WI|Special|MEDARY,,,WI,MEDARY,55,US-WI-55,
,US|WI|Special|NUOX0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOX0,2001078803,Special,MEDFORD,US|WI|Special|MEDFORD,,,WI,MEDFORD,55,US-WI-55,
,US|WI|Special|NUOY0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOY0,2001078804,Special,MEDINA,US|WI|Special|MEDINA,,,WI,MEDINA,55,US-WI-55,
,US|WI|Special|NUOZ0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUOZ0,2001078805,Special,MEEME,US|WI|Special|MEEME,,,WI,MEEME,55,US-WI-55,
,US|WI|Special|NUPA0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPA0,2001078806,Special,MEENON,US|WI|Special|MEENON,,,WI,MEENON,55,US-WI-55,
,US|WI|Special|NUPB0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPB0,2001078807,Special,MELROSE,US|WI|Special|MELROSE,,,WI,MELROSE,55,US-WI-55,
,US|WI|Special|NUPC0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPC0,2001078808,Special,MENTOR,US|WI|Special|MENTOR,,,WI,MENTOR,55,US-WI-55,
,US|WI|Special|NUPD0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPD0,2001078809,Special,MERCER,US|WI|Special|MERCER,,,WI,MERCER,55,US-WI-55,
,US|WI|Special|NUPE0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPE0,2001078810,Special,MERRILL,US|WI|Special|MERRILL,,,WI,MERRILL,55,US-WI-55,
,US|WI|Special|NUPF0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPF0,2001078811,Special,MERRIMAC,US|WI|Special|MERRIMAC,,,WI,MERRIMAC,55,US-WI-55,
,US|WI|Special|NUPG0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPG0,2001078812,Special,MERTON,US|WI|Special|MERTON,,,WI,MERTON,55,US-WI-55,
,US|WI|Special|NUPH0,US,,,,2019-11-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPH0,2001078813,Special,METEOR,US|WI|Special|METEOR,,,WI,METEOR,55,US-WI-55,
,US|NH|Special|NUPI0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPI0,2001078814,Special,GOSHEN,US|NH|Special|GOSHEN,,,NH,GOSHEN,33,US-NH-33,
,US|NH|Special|NUPK0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPK0,2001078815,Special,GRANTHAM,US|NH|Special|GRANTHAM,,,NH,GRANTHAM,33,US-NH-33,
,US|NH|Special|NUPM0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPM0,2001078816,Special,LANGDON,US|NH|Special|LANGDON,,,NH,LANGDON,33,US-NH-33,
,US|NH|Special|NUPO0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPO0,2001078817,Special,LEMPSTER,US|NH|Special|LEMPSTER,,,NH,LEMPSTER,33,US-NH-33,
,US|NH|Special|NUPQ0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPQ0,2001078818,Special,NEWPORT,US|NH|Special|NEWPORT,,,NH,NEWPORT,33,US-NH-33,
,US|NH|Special|NUPS0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPS0,2001078819,Special,PLAINFIELD,US|NH|Special|PLAINFIELD,,,NH,PLAINFIELD,33,US-NH-33,
,US|NH|Special|NUPU0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPU0,2001078820,Special,SPRINGFIELD,US|NH|Special|SPRINGFIELD,,,NH,SPRINGFIELD,33,US-NH-33,
,US|TN|Special|97406,US,,,,1900-01-01T00:00:00Z,9999-12-31T00:00:00Z,False,False,True,97406,4797406,Special,RIDGETOP(ROBERTSON),US|TN|Special|RIDGETOP(ROBERTSON),,,TN,SPECIAL TAX DISTRICT,47,US-TN-47,63
,US|NH|Special|NUPW0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPW0,2001078821,Special,SUNAPEE,US|NH|Special|SUNAPEE,,,NH,SUNAPEE,33,US-NH-33,
,US|TN|Special|97407,US,,,,1900-01-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,True,97407,4797407,Special,WHITE HOUSE(ROBERTSON),US|TN|Special|WHITE HOUSE(ROBERTSON),,,TN,SPECIAL TAX DISTRICT,47,US-TN-47,63
,US|NH|Special|NUPY0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUPY0,2001078822,Special,UNITY,US|NH|Special|UNITY,,,NH,UNITY,33,US-NH-33,
,US|NH|Special|NUQA0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUQA0,2001078823,Special,WASHINGTON,US|NH|Special|WASHINGTON,,,NH,WASHINGTON,33,US-NH-33,
,US|TN|Special|97409,US,,,,1900-01-01T00:00:00Z,9999-12-31T00:00:00Z,False,False,True,97409,4797409,Special,ROBERTSON CO SPECIAL DISTRICT,US|TN|Special|ROBERTSON CO SPECIAL DISTRICT,,,TN,ROBERTSON CO STJ,47,US-TN-47,63
,US|LA|Special|NUQC0,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,NUQC0,2001078824,Special,SOUTHSIDE ECONOMIC DEVELOPMENT DISTRICT,US|LA|Special|SOUTHSIDE ECONOMIC DEVELOPMENT DISTRICT,,,LA,SOUTHSIDE ECONOMIC DEVELO,22,US-LA-22,
,US|LA|Special|STJ1243,US,,,,2019-08-01T00:00:00Z,9999-12-31T00:00:00Z,True,False,False,STJ1243,2001078825,Special,ALEXANDRIA DOWNTOWN,US|LA|Special|ALEXANDRIA DOWNTOWN,,,LA,ALEXANDRIA DOWNTOWN,22,US-LA-22,
