country,region,tax_form_code,tax_form_name,description,purpose,visible_to_customers,report_level,authority_level_guess,form_master_id,tax_authority_count,tax_authorities,tax_authority_ids,tax_type_count,tax_types,tax_type_ids,form_image_urls,raw_form_summary
US,AK,USAKADAK,AK Adak,Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,10,1,ADAK,426,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/83180279-fb96-47c2-b540-42cd28d08211.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/515758f0-2e85-42a3-b014-e7fd04776388.png""]","{""FormMasterId"":10,""TaxFormCode"":""USAKADAK"",""TaxFormName"":""AK Adak"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKALEKNAGIK,AK Aleknagik,Monthly Sales Tax Report,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,11,1,ALEKNAGIK,112,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/9cf4a675-f1f7-4fbb-bf16-68f476282f1d.png""]","{""FormMasterId"":11,""TaxFormCode"":""USAKALEKNAGIK"",""TaxFormName"":""AK Aleknagik"",""Description"":""Monthly Sales Tax Report"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKANGOON,AK Angoon,Sales Tax Report (Quarterly),Use to report local sales tax and sellers use tax quarterly.,True,CIT,city,12,1,ANGOON,114,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/97acbc36-cae9-4338-b276-e4cc379b6959.png""]","{""FormMasterId"":12,""TaxFormCode"":""USAKANGOON"",""TaxFormName"":""AK Angoon"",""Description"":""Sales Tax Report (Quarterly)"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax quarterly.""}"
US,AK,USAKBETHELMST,AK Bethel,Monthly Sales Tax Report,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,13,1,BETHEL,116,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/3927e079-ec36-4ac7-b91b-8e0066ea2919.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f8204b19-ae95-4f6a-aa1d-d93296093d55.png""]","{""FormMasterId"":13,""TaxFormCode"":""USAKBETHELMST"",""TaxFormName"":""AK Bethel"",""Description"":""Monthly Sales Tax Report"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKBREVIG,AK Brevig Mission,Seller's Monthly Sales Tax Return,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,14,1,BREVIG MISSION,117,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b2ef6fa1-499c-446a-97e5-b8817ace4e31.png""]","{""FormMasterId"":14,""TaxFormCode"":""USAKBREVIG"",""TaxFormName"":""AK Brevig Mission"",""Description"":""Seller's Monthly Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKCHEVAK,AK Chevak,Consumers' Tax on Sales and Services,Use to report local sales tax and sellers use tax.,True,CIT,city,15,1,CHEVAK,120,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/27be5b48-6245-4561-a4af-e25081412e9d.png""]","{""FormMasterId"":15,""TaxFormCode"":""USAKCHEVAK"",""TaxFormName"":""AK Chevak"",""Description"":""Consumers' Tax on Sales and Services"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKCORDOVA,AK Cordova,Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,16,1,CORDOVA,122,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/010936e9-3d11-427c-9a7a-759e5a212ab6.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/09f905ce-07e3-4073-b9a2-86c0f8576bb4.png""]","{""FormMasterId"":16,""TaxFormCode"":""USAKCORDOVA"",""TaxFormName"":""AK Cordova"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKCRAIG,AK Craig,Sales Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CIT,city,17,1,CRAIG,123,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/0a8ed63d-7f9c-4ca4-8ef1-f9594bf21b65.png""]","{""FormMasterId"":17,""TaxFormCode"":""USAKCRAIG"",""TaxFormName"":""AK Craig"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,AK,USAKDILLINGHAM10,AK Dillingham 10,City of Dillingham 10% Sales Tax Report,Use to report local 10% sales tax for alcohol and transient lodging.,True,CIT,city,18,1,DILLINGHAM,125,1,Sales Tax,1,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/adaf9edc-9583-4b52-a7cb-4cc104f9a428.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/1c98245b-3dd9-40da-a9ff-25c2fc1c1a81.png""]","{""FormMasterId"":18,""TaxFormCode"":""USAKDILLINGHAM10"",""TaxFormName"":""AK Dillingham 10"",""Description"":""City of Dillingham 10% Sales Tax Report"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local 10% sales tax for alcohol and transient lodging.""}"
US,AK,USAKEMMONAK,AK Emmonak,Consumer Tax on Sales and Services (Quarterly),Use to report local sales tax and sellers use tax quarterly.,True,CIT,city,20,1,EMMONAK,129,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/2b299465-451f-4152-bfdf-2fd87effb2b8.png""]","{""FormMasterId"":20,""TaxFormCode"":""USAKEMMONAK"",""TaxFormName"":""AK Emmonak"",""Description"":""Consumer Tax on Sales and Services (Quarterly)"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax quarterly.""}"
US,AK,USAKGUSTAVUS,AK Gustavus,Room Tax and Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,22,1,GUSTAVUS,420,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a99ddf25-ec4e-4cd2-99f9-faa1e3a2f6e5.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/e75072c9-ce2b-4295-932f-4896fbafa97c.png""]","{""FormMasterId"":22,""TaxFormCode"":""USAKGUSTAVUS"",""TaxFormName"":""AK Gustavus"",""Description"":""Room Tax and Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKHAINES,AK Haines Borough,Haines Borough Sales Tax Report,Use to report local sales tax and sellers use tax.,True,CTY,county,23,2,HAINES | HAINES CO,135 | 134,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/0af82e21-4b70-4165-b97c-87f71b5aff9a.png""]","{""FormMasterId"":23,""TaxFormCode"":""USAKHAINES"",""TaxFormName"":""AK Haines Borough"",""Description"":""Haines Borough Sales Tax Report"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKHOONAH,AK Hoonah,Monthly Sales Tax Return Form,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,24,1,HOONAH,137,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/ab9afe68-f27c-4ccf-8cf2-355625111b6f.png""]","{""FormMasterId"":24,""TaxFormCode"":""USAKHOONAH"",""TaxFormName"":""AK Hoonah"",""Description"":""Monthly Sales Tax Return Form"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKHOUSTON,AK Houston,Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,25,1,HOUSTON,139,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/9f2ec898-b705-4636-8ed0-e9674fbac37e.png""]","{""FormMasterId"":25,""TaxFormCode"":""USAKHOUSTON"",""TaxFormName"":""AK Houston"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKJUNEAUCOMBINED,AK Juneau Combined,City and Borough of Juneau - Combined Sales Tax Return,"Use to report local sales tax, sellers use tax, and consumer use tax.",True,CTY,county,26,1,JUNEAU,141,5,Sales Tax | Sellers Use | Consumer Use | Lodging | Alcohol,1 | 2 | 3 | 7 | 9,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/ea21bdc8-67c8-4fdf-adb7-36d17901aab0.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/86fea298-f7ff-460b-9aae-fc9a48a4a566.png""]","{""FormMasterId"":26,""TaxFormCode"":""USAKJUNEAUCOMBINED"",""TaxFormName"":""AK Juneau Combined"",""Description"":""City and Borough of Juneau - Combined Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax.""}"
US,AK,USAKKENAI,AK Kenai Borough,City and Borough Joint Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CTY,county,27,6,HOMER | KENAI | KENAI PENINSULA | SELDOVIA | SEWARD | SOLDOTNA,136 | 143 | 144 | 184 | 185 | 191,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/edd77182-1dd9-4016-8e91-18daa83cd84a.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/ca50e43a-bf9d-491f-a023-44f8268c981f.png""]","{""FormMasterId"":27,""TaxFormCode"":""USAKKENAI"",""TaxFormName"":""AK Kenai Borough"",""Description"":""City and Borough Joint Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKKETCHIKAN,AK Ketchikan,"Combined City and Borough Sales Tax Report (Quarterly, Annually)",Use to report local sales tax and sellers use tax.,True,CTY,county,28,3,KETCHIKAN | KETCHIKAN GATEWAY | SAXMAN,145 | 146 | 181,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/52e271fc-d3ce-4539-bb08-e90e5dcb9eab.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b7d0e397-2b14-4fc2-b54e-4689d53a315e.png""]","{""FormMasterId"":28,""TaxFormCode"":""USAKKETCHIKAN"",""TaxFormName"":""AK Ketchikan"",""Description"":""Combined City and Borough Sales Tax Report (Quarterly, Annually)"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKKLAWOCK,AK Klawock,Sales Tax Return / Transient Occupancy Tax (Quarterly),Use to report local sales tax and sellers use tax quarterly.,True,CIT,city,30,1,KLAWOCK,150,3,Sales Tax | Sellers Use | Lodging,1 | 2 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/9e010bf8-ca5a-4723-b629-e49d70b5bb57.png""]","{""FormMasterId"":30,""TaxFormCode"":""USAKKLAWOCK"",""TaxFormName"":""AK Klawock"",""Description"":""Sales Tax Return / Transient Occupancy Tax (Quarterly)"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax quarterly.""}"
US,AK,USAKKODIAK,AK Kodiak,"Report of Consumers' Tax on Sales, Services and Rentals (Monthly)",Use to report local sales tax and sellers use tax monthly.,True,CIT,city,31,1,KODIAK,151,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/85476f82-3d38-4ba5-8e22-30cbcc22d915.png""]","{""FormMasterId"":31,""TaxFormCode"":""USAKKODIAK"",""TaxFormName"":""AK Kodiak"",""Description"":""Report of Consumers' Tax on Sales, Services and Rentals (Monthly)"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKKOTZEBUE,AK Kotzebue,City of Kotzebue Seller's Monthly Return,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,32,1,KOTZEBUE,153,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6ed96bf9-84e1-448d-943a-c2b8a732f851.png""]","{""FormMasterId"":32,""TaxFormCode"":""USAKKOTZEBUE"",""TaxFormName"":""AK Kotzebue"",""Description"":""City of Kotzebue Seller's Monthly Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKMARSHALL,AK Marshall,Monthly Sales Tax Report,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,33,1,MARSHALL,158,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/a239e783-a16b-43ce-9442-35aa4aed782a.png""]","{""FormMasterId"":33,""TaxFormCode"":""USAKMARSHALL"",""TaxFormName"":""AK Marshall"",""Description"":""Monthly Sales Tax Report"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKNOME,AK Nome,Seller's Monthly Return,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,34,1,NOME,164,3,Sales Tax | Sellers Use | Lodging,1 | 2 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/b2677cc9-1e4c-427d-971a-d0f372ac0c84.png""]","{""FormMasterId"":34,""TaxFormCode"":""USAKNOME"",""TaxFormName"":""AK Nome"",""Description"":""Seller's Monthly Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKNORTHPOLEM,AK North Pole Monthly,City of North Pole Sales Tax Return,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,35,1,NORTH POLE,166,3,Sales Tax | Sellers Use | Rental and Leasing,1 | 2 | 4,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/5bbd8c68-f824-450d-91d7-72693e4cd4af.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/69045141-eb33-4499-a9a3-b47813506030.png""]","{""FormMasterId"":35,""TaxFormCode"":""USAKNORTHPOLEM"",""TaxFormName"":""AK North Pole Monthly"",""Description"":""City of North Pole Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKNORTHPOLEQ,AK North Pole Quarterly,City of North Pole Sales Tax Return,Use to report local sales tax and sellers use tax quarterly.,True,CIT,city,36,1,NORTH POLE,166,3,Sales Tax | Sellers Use | Rental and Leasing,1 | 2 | 4,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c9cf5720-3403-4d48-89b0-09f278028421.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/97056486-588d-43c3-a2a0-a0b829a57a4d.png""]","{""FormMasterId"":36,""TaxFormCode"":""USAKNORTHPOLEQ"",""TaxFormName"":""AK North Pole Quarterly"",""Description"":""City of North Pole Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax quarterly.""}"
US,AK,USAKOUZINKIE,AK Ouzinkie,Sales Tax Report (Quarterly),"Use to report local sales tax, sellers use tax, and consumer use tax quarterly.",True,CIT,city,38,1,OUZINKIE,169,3,Sales Tax | Sellers Use | Consumer Use,1 | 2 | 3,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/585156dd-e6d3-499b-8fcb-a5ca04e816c7.png""]","{""FormMasterId"":38,""TaxFormCode"":""USAKOUZINKIE"",""TaxFormName"":""AK Ouzinkie"",""Description"":""Sales Tax Report (Quarterly)"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax, sellers use tax, and consumer use tax quarterly.""}"
US,AK,USAKPALMER,AK Palmer,Monthly Sales Tax,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,39,1,PALMER,170,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/871d3855-c6e8-4fd8-b812-4c60585d3507.png""]","{""FormMasterId"":39,""TaxFormCode"":""USAKPALMER"",""TaxFormName"":""AK Palmer"",""Description"":""Monthly Sales Tax"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKSITKAA,AK Sitka Borough Annual Combined,City and Borough of Sitka - Yearly Sales and Transient Room Tax Return,Use to report local sales tax and sellers use tax annually.,True,CTY,county,42,1,SITKA,393,4,Sales Tax | Sellers Use | Rental and Leasing | Lodging,1 | 2 | 4 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/69d94437-9c35-4648-b3fd-4ca62d98b975.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/95f3718a-2c31-4602-a26a-e5efcfe23d96.png""]","{""FormMasterId"":42,""TaxFormCode"":""USAKSITKAA"",""TaxFormName"":""AK Sitka Borough Annual Combined"",""Description"":""City and Borough of Sitka - Yearly Sales and Transient Room Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax and sellers use tax annually.""}"
US,AK,USAKSITKAMO,AK Sitka Borough Monthly Combined,City and Borough of Sitka - Sales/Bed Tax Monthly Payment Forms,Use to report local sales tax monthly.,True,CTY,county,43,1,SITKA,393,2,Sales Tax | Lodging,1 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/936f37e3-4368-4e90-b2a1-4920d75a6d3a.png""]","{""FormMasterId"":43,""TaxFormCode"":""USAKSITKAMO"",""TaxFormName"":""AK Sitka Borough Monthly Combined"",""Description"":""City and Borough of Sitka - Sales/Bed Tax Monthly Payment Forms"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax monthly.""}"
US,AK,USAKSITKAQU,AK Sitka Borough Quarterly Combined,City and Borough of Sitka - Quarterly Sales and Transient Room Tax Return,Use to report local sales tax and sellers use tax quarterly.,True,CTY,county,44,1,SITKA,393,4,Sales Tax | Sellers Use | Rental and Leasing | Lodging,1 | 2 | 4 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/432f390e-ace1-49ce-91cd-5488f16f8f12.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/cffc03ce-7d63-4d4a-b20d-aa1d83cb2705.png""]","{""FormMasterId"":44,""TaxFormCode"":""USAKSITKAQU"",""TaxFormName"":""AK Sitka Borough Quarterly Combined"",""Description"":""City and Borough of Sitka - Quarterly Sales and Transient Room Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax and sellers use tax quarterly.""}"
US,AK,USAKSKAGWAY,AK Skagway,Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,45,1,SKAGWAY,190,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/c1ececd4-dc52-446d-a9f4-46097d922f6c.png""]","{""FormMasterId"":45,""TaxFormCode"":""USAKSKAGWAY"",""TaxFormName"":""AK Skagway"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKTHORNEBAY,AK Thorne Bay,Sales Tax and Transient Occupancy Return Form,Use to report local sales tax and sellers use tax.,True,CIT,city,46,1,THORNE BAY,196,3,Sales Tax | Sellers Use | Lodging,1 | 2 | 7,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/8cd01fa6-016f-4836-ac9d-60153ec672c7.png""]","{""FormMasterId"":46,""TaxFormCode"":""USAKTHORNEBAY"",""TaxFormName"":""AK Thorne Bay"",""Description"":""Sales Tax and Transient Occupancy Return Form"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKUNALAKLEET,AK Unalakleet,Monthly Sales Tax Return,Use to report local sales tax and sellers use tax monthly.,True,CIT,city,47,1,UNALAKLEET,199,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/6f5086e0-2720-46ad-9443-d74d97d1164c.png""]","{""FormMasterId"":47,""TaxFormCode"":""USAKUNALAKLEET"",""TaxFormName"":""AK Unalakleet"",""Description"":""Monthly Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax monthly.""}"
US,AK,USAKWASILLA,AK Wasilla,Sales Tax Return,Use to report local sales tax and sellers use tax.,True,CIT,city,48,1,WASILLA,202,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/92d9871d-b442-4e04-919c-e8bf6f91b1c7.png""]","{""FormMasterId"":48,""TaxFormCode"":""USAKWASILLA"",""TaxFormName"":""AK Wasilla"",""Description"":""Sales Tax Return"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax and sellers use tax.""}"
US,AK,USAKWRANGELL,AK Wrangell,Tax On Gross Sales and Rentals (Quarterly),Use to report local sales tax and sellers use tax quarterly.,True,CTY,county,51,1,WRANGELL,204,2,Sales Tax | Sellers Use,1 | 2,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/384d8e8f-a28f-4cd3-bdef-c7ff6501f096.png""]","{""FormMasterId"":51,""TaxFormCode"":""USAKWRANGELL"",""TaxFormName"":""AK Wrangell"",""Description"":""Tax On Gross Sales and Rentals (Quarterly)"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CTY"",""Purpose"":""Use to report local sales tax and sellers use tax quarterly.""}"
US,AK,USAKDILLINGHAM,AK Dillingham 6,Sales Tax Report,"Use to report local 6% sales tax for all sales, rents, and services within the city limits, with the exception of commercial fishing waters.",True,CIT,city,52,1,DILLINGHAM,125,1,Sales Tax,1,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/f5416fa9-9a64-46f1-a288-0a909837764c.png"",""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/4b615c66-fc09-48dd-a90d-aaeab0f7a924.png""]","{""FormMasterId"":52,""TaxFormCode"":""USAKDILLINGHAM"",""TaxFormName"":""AK Dillingham 6"",""Description"":""Sales Tax Report"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local 6% sales tax for all sales, rents, and services within the city limits, with the exception of commercial fishing waters.""}"
US,AK,USAKTELLER,AK Teller,Teller Sales Tax Report,Use to report local sales tax.,True,CIT,city,771,1,TELLER,194,1,Sales Tax,1,"[""https://cdn.tfc.prd.data.returns.avalara.net/tax-form-catalog/png/0b197658-1006-40fe-881b-9f7e691c8895.png""]","{""FormMasterId"":771,""TaxFormCode"":""USAKTELLER"",""TaxFormName"":""AK Teller"",""Description"":""Teller Sales Tax Report"",""Country"":""US"",""Region"":""AK"",""VisibleToCustomers"":true,""ReportLevel"":""CIT"",""Purpose"":""Use to report local sales tax.""}"
